ID,RowType,Version,Scope,Category,Title,Priority,Risk,Capabilities / Test Data,Preconditions,Steps / Endpoint Chain,Expected Result,SpecReference,Notes,Status
TC-SEATMAP-NEG-02,EndpointTestCase,V2,SEATMAP,Negative,"[SeatMap][Request] Validate GetSeatMap is rejected when the request otherwise targets a valid offer but no segment of that offer's itinerary is being queried (i.e., the offer/response pair does not correspond to any real segment).",Medium,Medium,"A GetSeatMap call using a ResponseId/selectedOfferId pair from an offer whose itinerary was already exhausted/mismatched relative to the segment structure GetSeatMap expects (constructed via a cross-offer ID substitution, since GetSeatMap's request itself carries no explicit segment field to omit).","Two independent completed AddPassenger chains for two different itineraries (Offer A, Offer B).",AddPassenger for Offer A and Offer B separately -> GetSeatMap using Offer A's ResponseId but Offer B's selectedOfferId (or vice versa) -> observe response.,Request is rejected (exact status UNKNOWN -- confirm live per §7.9); no seatMapDetails should be returned for a segment set that doesn't belong to the referenced offer.,"SPEC.md §2.7, §7.7; User Story AC2",Overlaps conceptually with TC-SEATMAP-VAL-04's cross-offer cellID case but targets the GetSeatMap call itself rather than a downstream Book call.,Not Run
TC-SEATMAP-NEG-03,EndpointTestCase,V2,SEATMAP,Negative,[SeatMap][Request] Validate GetSeatMap rejects a stale or entirely invalid ResponseId/selectedOfferId pair.,High,Medium,"GetSeatMap called with a syntactically-valid but non-existent ResponseId/selectedOfferId (e.g. a random GUID-shaped string), and separately with a real but already-superseded pair from an earlier, unrelated AddPassenger call.",None beyond valid supplier/credentialsSelector.,"Run 1: GetSeatMap with a fabricated ResponseId/selectedOfferId. Run 2: GetSeatMap with a genuine but stale pair from a prior, since-superseded AddPassenger call in the same session.",Both runs rejected (exact status UNKNOWN -- confirm live); no seatMapDetails returned for either.,"SPEC.md §2.7, §7.7, §8.1-item2","Standard stale/invalid-ID negative pattern, same class already applied at FareConfirm/GetOfferBundles/Book elsewhere in this suite.",Not Run
TC-SEATMAP-NEG-04,EndpointTestCase,V2,SEATMAP,Negative,"[SeatMap][Request] Validate GetSeatMap rejects requests with each mandatory field individually omitted: supplier, credentialsSelector, ResponseId, selectedOfferId.",High,Medium,"Four GetSeatMap payload variants, each identical to TC-SEATMAP-POS-01's baseline except one mandatory field removed entirely per run.",AddPassenger completed; a valid baseline GetSeatMap payload available to mutate per run.,Run 1: omit supplier. Run 2: omit credentialsSelector. Run 3: omit ResponseId. Run 4: omit selectedOfferId. Fresh AddPassenger IDs per run to avoid cross-run interference.,Automatable assertion: all four runs rejected (exact status UNKNOWN -- confirm live per §7.9); no seatMapDetails returned in any run.,"SPEC.md §2.7, §7.7, §8.1-item2","Standard generic required-field sweep (§8.1 item 2), scoped to GetSeatMap specifically -- this endpoint had zero Negative-category coverage in this file before this addition.",Not Run
TC-SEATMAP-NEG-05,EndpointTestCase,V2,SEATMAP,Negative,"[SeatMap][Request] Validate GetSeatMap fails gracefully (a structured error, not a raw 500/stack trace) when the underlying supplier call fails or times out.",Medium,High,"A GetSeatMap call targeting a supplier/scenario known or forced to fail at the supplier-adapter round-trip (environment-dependent -- coordinate with the team on a forcing mechanism, same caveat as TC-BOOK-NEG-09).",A mechanism to force or simulate a supplier-side GetSeatMap failure is available (may not be reliably reproducible on every environment).,GetSeatMap targeting a scenario expected to fail at the supplier round-trip -> inspect the response body/status and any correlation-ID/tracing field present.,"Automatable assertion (once a forcing mechanism exists): response is a structured business-error envelope (matching this API's other confirmed error envelopes, e.g. §2.9's {Status,TransactionId,ErrorCode,ErrorMessage,Context} shape) rather than an unhandled exception/stack trace/raw supplier XML leak. No internal .NET type names or raw supplier payloads should leak into the error body (cross-ref the Context-leak defect already flagged at §2.9).","SPEC.md §1.3, §2.9, §7.9; User Story AC9 (""handles supplier API errors gracefully"")","Graceful-degradation is one half of AC9; the other half (""provides logging"") is not verifiable via the API response alone -- see TC-SEATMAP-SEC-02's Notes for the logging half of this acceptance criterion.",Not Run
TC-SEATMAP-VAL-07,EndpointTestCase,V2,SEATMAP,Validation,"[SeatMap][Response] Verify seat attributes relevant to customer-facing seat selection (window, aisle, extra legroom/exit row) are programmatically derivable from cellCharacteristics for every Seat-category cell.",High,Medium,"Every Seat-category cell's cellCharacteristics[] array in one full seatMapDetails response, cross-checked against a maintained padisCode reference table (window=W, aisle=A, extra legroom/exit=CH/E/L, per SeatMap QC Execution Checklist.md §13, extended with the wider code set already observed in SPEC.md §8.3: _8, _9, _14, K, LS, OW, RS, V, FC, Unknown).",GetSeatMap completed with a populated seatMapDetails covering a mix of window/aisle/middle/exit-row seats.,"GetSeatMap -> for every Seat-category cell, read cellCharacteristics[].padisCode -> classify each cell as window/aisle/extra-legroom/other using the reference table -> spot-check against the cell's own column position (e.g. the outermost column of a zone should carry a window-adjacent code) and description text.","Automatable assertion: for codes present in the now-sourced canonical reference table (NDC_Integration/Resources/SeatResources/PadisSeatCharacteristic.md), the derived classification must not contradict column position or description text. Codes outside that table are logged, not failed.","SPEC.md §2.7, §8.3; SeatMap QC Execution Checklist.md §13-14; NDC_Integration/Resources/SeatResources/PadisSeatCharacteristic.md; User Story AC3 (""returns seat attributes"")","This is the acceptance-criterion-facing version of TC-SEATMAP-VAL-05 -- VAL-05 checks internal description/code consistency, this one checks that the attributes a real booking UI needs (window/aisle/legroom) are actually derivable, which is the AC's literal business purpose.",Not Run
TC-SEATMAP-VAL-08,EndpointTestCase,V2,SEATMAP,Validation,[SeatMap][Response] Verify seatPriceDetails/seatPriceDetailsByPassenger is populated (non-null) for every AvailablePaid cell and null/absent for every Blocked or Occupied cell.,High,Medium,"Every cell in one full seatMapDetails response, partitioned by cellAvailability, with seatPriceDetails/seatPriceDetailsByPassenger presence checked per partition.","GetSeatMap completed with a populated seatMapDetails containing a mix of AvailablePaid, Blocked, and Occupied cells.","GetSeatMap -> for every cell, read cellAvailability and cellDetails.seatPriceDetails/seatPriceDetailsByPassenger -> group by availability value.","Automatable assertion: every AvailablePaid cell has a non-null seatPriceDetailsByPassenger with populated totalPrice/basePrice/taxesPrice per passenger (cross-ref TC-SEATMAP-BIZ-02's reconciliation); every Blocked/Occupied cell has seatPriceDetails null (consistent with SPEC.md §2.7's observed example, which shows seatPriceDetails: null on a Blocked cell).","SPEC.md §2.7; User Story AC4 (""returns seat pricing for paid seats, where applicable"")","The ""where applicable"" phrasing in the AC is exactly this conditional-presence rule -- pricing is present only for the paid/available case, not universally.",Not Run
TC-SEATMAP-VAL-09,EndpointTestCase,V2,SEATMAP,Validation,[SeatMap][Response] Verify cellCode is unique across all cells within one flight segment's seatMapDetails.,Medium,Medium,Every cells[] entry across all rows of one segment's seatMapDetails.,GetSeatMap completed for a confirmed offer.,GetSeatMap -> collect every cellCode value within one segmentRefId's rows[].cells[] -> check for duplicates.,"Automatable assertion: no cellCode value repeats within the same segment. A duplicate seat code is a confirmed defect (SeatMap QC Execution Checklist.md §9's ""Duplicate seat code"" possible-bug), not an UNKNOWN.",SPEC.md §2.7; SeatMap QC Execution Checklist.md §9,"Cheap, fully deterministic, high-value automation candidate -- no live confirmation needed, just a uniqueness check against whatever the API returns.",Not Run
TC-SEATMAP-VAL-10,EndpointTestCase,V2,SEATMAP,Validation,"[SeatMap][Response] Verify structural uniqueness and domain constraints across decks/zones/rows/columns: rowNumber unique within a segment, zoneId unique within a deck, column values restricted to {A,B,C,D,E,F,null}.",Medium,Medium,Every row/zone/cell entry across one segment's cabinLayoutsByDeck and rows[].,GetSeatMap completed for a confirmed offer with a populated seatMapDetails.,"GetSeatMap -> for one segment, collect every rowNumber (check uniqueness), every zoneId per deck (check uniqueness within that deck), and every cell's column value (check domain membership).","Automatable assertion: no rowNumber repeats within the segment; no zoneId repeats within the same deck; every non-null column value is one of A/B/C/D/E/F (per the observed 6-column-per-row layout, SPEC.md §2.7); null column values correspond only to Aisle-category cells (cross-ref TC-SEATMAP-VAL-06).",SPEC.md §2.7; SeatMap QC Execution Checklist.md §4-7,"Consolidates SeatMap QC Execution Checklist.md's Parts 4-7 (deck/zone/column/row validation) into one deterministic, automatable case rather than four separate manual checks.",Not Run
TC-SEATMAP-BIZ-03,EndpointTestCase,V2,SEATMAP,Business Rule,"[SeatMap][Response] Verify overall cellAvailability and per-passenger seatPriceDetailsByPassenger entries are independently reported, may legitimately differ for the same cell, and are NOT required to list every passenger on the offer.",Medium,Medium,"One cell's cellAvailability value compared against the same cell's seatPriceDetailsByPassenger.<paxRef> entries, across every passenger in the offer. CORRECTED (2026-08-24, from ""CI_SeatMap Repsonse.json"", AirArabia 4-pax example ADT/ADT/CHD/INF): cell SEG1-U1A's seatPriceDetailsByPassenger lists only PAX1+PAX2 (omitting the CHD PAX3 and INF PAX4 entirely, even though both exist on the offer); cell SEG1-U1B lists only PAX2. This directly contradicts this row's original assertion that ""every priced cell has a paxCellAvailability entry for every passenger.""",GetSeatMap completed for a multi-passenger offer with a populated seatMapDetails.,"GetSeatMap -> for a sample of cells, compare cellAvailability (overall) against the set of passenger refs actually present in seatPriceDetailsByPassenger for that cell -> cross-check each listed passenger's presence against passengersSeatMapAvailability.<paxRef>.<segmentRefId> (the separate top-level per-passenger cellCode allow-list, also confirmed present in the same saved example).","Automatable assertion (structural, not value-equality, and NOT a completeness requirement): a passenger's absence from a cell's seatPriceDetailsByPassenger is EXPECTED and valid whenever that passenger is not eligible for that cell (confirmed pattern: a CHD/INF passenger restricted from a forward/exit cell won't appear there, per this same example's passengersSeatMapAvailability showing PAX3/PAX4 with a much shorter or empty allow-list than PAX1/PAX2). Do NOT assert every passenger must appear per priced cell -- only assert internal consistency: a passenger listed in seatPriceDetailsByPassenger for a cell SHOULD also have that cell's cellCode present in their own passengersSeatMapAvailability entry (if that top-level structure is present in the response). Do not assert cellAvailability == a per-passenger equivalent for all passengers either, since SeatMap QC Execution Checklist.md §11 explicitly notes these may differ legitimately (e.g. a seat blocked for one passenger type but not another).","SPEC.md §2.7; NDC_Integration/Resources/SeatResources/""CI_SeatMap Repsonse.json""; SeatMap QC Execution Checklist.md §11; User Story AC2","CORRECTED as of 2026-08-24 -- the original assertion (""every priced cell has a paxCellAvailability entry for every passenger"") was an unverified assumption and is now contradicted by a saved example already in this repo; the corrected version above only asserts cross-field consistency (seatPriceDetailsByPassenger vs. passengersSeatMapAvailability), not per-cell completeness. Fold this correction back into SPEC.md §2.7 as well, since SPEC.md's own description may carry the same unverified completeness assumption.",Not Run
TC-SEATMAP-BIZ-04,EndpointTestCase,V2,SEATMAP,Business Rule,[SeatMap][Response] Exploratory -- confirm GetSeatMap reflects real-time supplier inventory rather than a cached/stale snapshot.,Medium,Medium,"Two GetSeatMap calls for the same offer/segment, separated by an action expected to change seat availability in between (e.g. a separate Book/Hold call by a different session selecting a specific seat, if the test environment permits concurrent sessions; or simply two calls separated by enough time to observe supplier-side inventory drift).","A test environment/mechanism that can independently occupy a seat between the two GetSeatMap calls (may require a second tester/session or coordination with the team -- environment-dependent, same caveat class as TC-BOOK-NEG-09).",GetSeatMap call #1 (record a specific cell's cellAvailability) -> independently occupy/select that same cell via a separate booking action -> GetSeatMap call #2 (same offer/segment) -> compare the cell's cellAvailability between the two calls.,"UNKNOWN -- resolve empirically; if reliably forceable, expect the cell's cellAvailability to transition (e.g. AvailablePaid -> Occupied) between the two calls, confirming a live supplier round-trip rather than a cached response. If not reliably forceable in this environment, downgrade to logging response timing/headers (e.g. absence of a Cache-Control/ETag suggesting no caching layer) as weaker circumstantial evidence instead.","SPEC.md §1.3 (supplier adapter layer); User Story AC6 (""retrieves seat map data from the airline supplier in real time"")",Hardest case in this file to make fully deterministic -- flag to the team whether a second-session/concurrent-booking test harness exists before scheduling this as a required (vs. best-effort/exploratory) case.,Not Run
TC-SEATMAP-SEC-01,EndpointTestCase,V2,SEATMAP,Security,"[SeatMap][Request] Apply the three universal caller-facing security checks (invalid x-api-key, invalid Client-Id, cross-tenant supplier/credentialsSelector) to GetSeatMap.",Medium,Medium,"Three variants of TC-SEATMAP-POS-01's body: (1) invalid x-api-key header, (2) invalid Client-Id header, (3) valid headers but supplier/credentialsSelector switched relative to the supplier/credentialsSelector used at AddPassenger time for this ResponseId/selectedOfferId.",A valid AddPassenger-derived ResponseId/selectedOfferId pair; a second supplier/credentialsSelector pair available for the cross-tenant variant.,Run (1) with a corrupted x-api-key. Run (2) with a corrupted Client-Id. Run (3) with valid headers but a different supplier/credentialsSelector than the one used to establish this ResponseId/selectedOfferId.,"All three rejected (exact status/error shape UNKNOWN, confirm live and reuse whatever envelope the same three checks produce on other endpoints, §7.14, for consistency).","SPEC.md §7.14; User Story AC8 (""securely authenticates"" -- caller-facing half only, see TC-SEATMAP-SEC-02)",Applies the standard universal security sweep (§8.1 item 6) to GetSeatMap -- this endpoint had zero Security-category coverage in this file before this addition.,Not Run
TC-SEATMAP-SEC-02,EndpointTestCase,V2,SEATMAP,Security,"[SeatMap][Documentation] Record that supplier-side authentication security (this API's own credentials presented to the airline/GDS backend) and request/response logging are not independently verifiable through this API's black-box contract, and identify the correct verification channel for each.",Medium,Medium,"N/A -- this is a scope-boundary/documentation case, not an executable API call.",N/A.,"Review SPEC.md §1.5/§1.8 (static, hardcoded x-api-key/Client-Id sent by THIS layer to the caller; supplier-side credentials are a separate, server-side-only concern not exposed in any request/response this suite can observe) and the PRD's §7 Non-Functional Requirements (file-only ApiResponse/SLF4J logger, correlation-ID tracing) for what actually governs supplier-auth and logging.","This case does not assert a pass/fail against the live API. It documents that: (a) User Story AC8's ""securely authenticates with airline supplier APIs"" describes THIS system's outbound credential handling toward suppliers -- a server-side/config concern, confirmable only via a backend credential-storage/config audit or the automation framework's own code review (PRD §7's Gap #1 already flags this as hardcoded tech debt), not via any request this Postman-collection-driven suite can send; (b) AC9's ""provides logging"" is confirmable only via log/observability review (PRD §7's ApiResponse logger, correlation-ID tracing), not via API response inspection. TC-SEATMAP-NEG-05 covers AC9's ""handles errors gracefully"" half, which IS API-observable.","SPEC.md §1.5, §1.8; NDC_PRD.md §7, Gap #1; User Story AC8, AC9 (partial)","Do not mark AC8/AC9 as ""covered by automated API tests"" without pairing this row with the corresponding backend/config/log audit -- that pairing, not this row alone, is what closes those two acceptance criteria.",Not Run
TC-SEATMAP-INT-02,EndpointTestCase,V2,SEATMAP,Integration,[SeatMap][Response] Verify GetSeatMap returns a structurally identical normalized response shape across suppliers using different native backend protocols.,High,High,"GetSeatMap run against at least three suppliers spanning distinct native protocols per SPEC.md §4.1's supplier/protocol matrix (e.g. one IATA NDC XML/SOAP supplier, one EDIFACT supplier, one Navitaire supplier -- exact suppliers per §4.1/§4.6, confirming SeatMap capability live per §4.7 first for each).",Each candidate supplier confirmed SeatMap-capable live (isSeatMapRequired observed true on at least one real offer) before including it in this run.,"For each of the 3+ chosen suppliers: Search -> FareConfirm -> AddPassenger -> GetSeatMap -> snapshot the full response schema (key names/types/nesting, not values).","Automatable assertion: every supplier's GetSeatMap response conforms to the identical schema documented in SPEC.md §2.7 (same top-level keys, same seatMapDetails/cellDetails nesting) regardless of the supplier's native protocol -- differences are limited to data values (cellCode ranges, characteristics, pricing), never to the shape itself. A supplier whose response requires a materially different assertion path is a normalization defect in the supplier-adapter layer (§1.3), not an acceptable per-supplier variation.","SPEC.md §1.3, §2.7, §4.1, §4.7; User Story AC7 (""supports multiple airline Seat Map APIs and common protocols/formats"")","This is the direct test of the supplier-abstraction claim underpinning AC7 -- pick suppliers deliberately for protocol diversity (§4.1's Protocol/Format column), not just capability, or this case degenerates into a single-protocol regression check.",Not Run
TC-SEATMAP-INT-03,EndpointTestCase,V2,SEATMAP,Integration,"[SeatMap][Response] Capability-matrix sweep -- run GetSeatMap against every supplier confirmed or plausibly SeatMap-capable per SPEC.md §4.6, and record pass/fail per supplier.",Medium,Medium,"One GetSeatMap call per supplier in scope, each preceded by the full Search->FareConfirm->AddPassenger chain for that supplier, following the §4.7 pre-flow capability confirmation procedure.",Supplier roster and capability status pulled from SPEC.md §4.5/§4.6 for each run.,"For each supplier in scope: run the §4.7 capability-confirmation procedure -> if SeatMap-capable (or Unknown/Conditional, per §4.4-style caution), run GetSeatMap -> record HTTP status and whether seatMapDetails is populated.",Every confirmed-capable supplier's GetSeatMap call succeeds with a populated seatMapDetails; every explicitly-not-capable supplier is expected to fail gracefully (cross-ref TC-SEATMAP-NEG-01's pattern) rather than silently succeed with an empty response. Build/maintain the resulting per-supplier pass/fail table as a living artifact alongside SPEC.md §4.6.,"SPEC.md §4.5, §4.6, §4.7; User Story AC7","Complements TC-SEATMAP-INT-02 (protocol-diversity depth) with breadth (every capable supplier) -- run this as a scheduled regression sweep once automated, not a one-off manual pass, since supplier capability can drift (§4.4).",Not Run
TC-SEATMAP-VAL-11,EndpointTestCase,V2,SEATMAP,Validation,"[SeatMap][Response] Verify passengersSeatMapAvailability.<paxRef>.<segmentRefId> (the top-level per-passenger allow-list of cellCodes) stays internally consistent with per-cell seatPriceDetailsByPassenger entries, and verify segment-ref keys are used with consistent casing throughout the response.",Medium,Medium,"NEW (2026-08-24, sourced from ""CI_SeatMap Repsonse.json"", AirArabia example): the response carries a top-level passengersSeatMapAvailability.<paxRef> map keyed by segmentRefId (e.g. ""SEG1"", ""SEG2""), each holding a plain list of allowed cellCode strings, distinct from the per-cell seatMapDetails.<seg>.rows[].cells[].cellDetails.seatPriceDetailsByPassenger.<paxRef> object. In this same example, PAX1's map uses keys ""SEG1""/""SEG2"" (uppercase) but also ""Seg3"" (mixed case) for the same passenger -- an internal key-casing inconsistency not previously covered by any existing test case in this file.","GetSeatMap completed for a multi-passenger, multi-segment offer with a populated passengersSeatMapAvailability block.","GetSeatMap -> for every passenger, read passengersSeatMapAvailability.<paxRef> -> confirm every key is a segmentRefId that also appears in flightSegments/seatMapDetails using EXACTLY the same casing -> for a sample of cellCode values in each passenger's allow-list, confirm that cell's seatPriceDetailsByPassenger (if priced) includes that passenger when the passenger is expected to be priced there.","Automatable assertions: (1) every segmentRefId key under passengersSeatMapAvailability.<paxRef> matches the casing used elsewhere in the same response (flightSegments/seatMapDetails keys) -- a differently-cased key for the same logical segment (e.g. ""Seg3"" vs ""SEG1""/""SEG2"") is a confirmed defect, not an acceptable variation; (2) every cellCode listed in a passenger's allow-list corresponds to a real cell in that segment's seatMapDetails.","SPEC.md §2.7; NDC_Integration/Resources/SeatResources/""CI_SeatMap Repsonse.json""","This is a genuinely NEW field (passengersSeatMapAvailability) not previously named anywhere in SPEC.md §2.7 or any existing row of this file -- fold its schema into SPEC.md §2.7 alongside this test case. The SEG2/Seg3 casing inconsistency was found directly in a saved example already in this repo, without needing a live call.",Not Run
TC-SEATMAP-BND-04,EndpointTestCase,V2,SEATMAP,Boundary,"[SeatMap][Response] Confirm live whether any cellCategory value beyond {Seat, Aisle} (e.g. Lavatory/Bathroom, Bulkhead, Galley, Closet, ExitRow, StairsToUpperDeck, WingBox, StorageBin, RestrictedZone, NoSeat, Other, per the full backend enum) is ever returned.",Low,Low,"CellCategory.md's C# enum (NDC_Integration/Resources/SeatResources/CellCategory.md) lists many more members than the two ever observed live: Seat, [Aisle], NoSeat, [Bathroom], Bulkhead, Galley, Closet, [Door], [ExitRow], [Jumpseat], StairsToUpperDeck, [ClassDivider], [ZoneBoundary], WingBox, StorageBin, RestrictedZone, Other. The raw ""CI_SeatMap Repsonse.json"" example's own inline schema comment (line 107) additionally names a THIRD category, ""Lavatory"" (not ""Bathroom""), suggesting the comment and the C# enum may already disagree on naming for the bathroom-equivalent member.",A broad sample of GetSeatMap responses across suppliers/aircraft types (widebody aircraft with galleys/bulkheads/stairs-to-upper-deck are the most likely candidates for the rarer members).,"GetSeatMap across several suppliers/aircraft (prioritize widebody/double-decker equipment) -> scan every cells[].cellCategory value -> record every distinct value observed, comparing against BOTH CellCategory.md's enum names and the raw example's own comment naming.","UNKNOWN -- resolve empirically. Only Seat and Aisle are confirmed as of 2026-08-24; every other member (including whichever name -- Lavatory or Bathroom -- the bathroom-equivalent category actually uses live) remains unconfirmed. Do not assume Seat/Aisle are exhaustive, and do not assume the C# enum's member names match what the API actually serializes (the Lavatory-vs-Bathroom naming discrepancy between the raw example's comment and the enum source must be resolved live, not guessed).","SPEC.md §2.7, §8.3; NDC_Integration/Resources/SeatResources/CellCategory.md, ""CI_SeatMap Repsonse.json""","Companion boundary case to TC-SEATMAP-BND-03, same treatment applied to cellCategory instead of cellAvailability -- both enums have a wider backend definition than what any saved example has yet demonstrated.",Not Run
TC-BOOK-POS-04,EndpointTestCase,V2,BOOK,Positive,"[Book][Response] Verify a selected seat is committed to the booking (visible on Retrieve, priced into the offer) as soon as Book succeeds, without waiting on any ticketing/payment step.",High,High,"TC-BOOK-POS-03's scenario (one AvailablePaid cellCode/cellId selected via passengersSelectedSeats), executed as a standalone Book -> Retrieve pair with no ticketing/payment trigger invoked in between.","GetSeatMap completed; a cellCode/cellId recorded for an AvailablePaid cell; the pnr's bookingStatus/ticketStatus (per Retrieve) confirmed not yet ticketed before this check is made.","AddPassenger -> GetSeatMap (record cellCode/cellId) -> Book (submit passengersSelectedSeats) -> Retrieve immediately afterward, with no ticketing action taken in between -> inspect bookingStatus/ticketStatus alongside the seat-related fields.","Automatable assertion: the immediate post-Book Retrieve already shows passengersSelectedSeats/passengerSeats/totalSelectedSeatsAmount populated with the selected seat, while bookingStatus/ticketStatus still reads as un-ticketed/un-issued (e.g. Booked, not Ticketed). This confirms the seat is attached to the reservation at Book time and does not depend on a later payment/ticketing step existing or completing. If bookingStatus already reads as ticketed/paid immediately post-Book with no intervening action taken, record that as a finding rather than assuming the AC's ordering holds.","SPEC.md §2.9, §2.11; User Story AC5 (""allows the selected seat to be added to the booking before payment"")","AC5 was the only acceptance criterion in the User Story with no test case explicitly mapped to it -- TC-BOOK-POS-03 confirms Book accepts and echoes a seat, and TC-RETRIEVE-REG-01 confirms a seat survives ticketing, but neither explicitly establishes that seat attachment happens at Book time, ahead of and independent from ticketing/payment. Note also that no distinct Payment endpoint exists anywhere in this collection/SPEC.md's scope -- ""before payment"" is interpreted here as ""before ticketing/issuance"", the closest later-stage checkpoint this API exposes; flag to the team if a literal payment-capture step exists outside this collection.",Not Run
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Will Implemted,,,,,,,,,,,,,
,Advanced Implementation,,,,,,,,,,,,,
,Not on Our Scope for Now,,,,,,,,,,,,,
